case,fold,category,id1,id2,target,q_ce,q_llm,name1,name2
label0_models_say_match,fold_03,Детские товары,618475332934,463856624959,0,0.985,0.935,"макси-пазл ""щенячий патруль"", 35 элементов","step puzzle / макси-пазлы щенячий патруль, 35 деталей"
label0_models_say_match,fold_03,Спорт и отдых,601295535808,137439093510,0,0.923,0.997,"шапочка для плавания детская птички, тканевая, обхват 46-52 см","onlytop шапочка для плавания детская «птички», тканевая, обхват 46-52 см"
label0_models_say_match,fold_04,Продукты питания,755914303940,206158594861,0,0.949,0.971,"уксус kuhne яблочный 5%, 750 мл",kuhne / уксус яблочный натуральный 5% 750мл
label0_models_say_match,fold_04,Хобби и творчество,249108174104,120259169110,0,0.941,0.979,"набор для росписи керамической кружки ""девочка с пони"", 300 мл",без бренда набор для росписи керамической кружки «девочка с пони» 300 мл
label0_models_say_match,fold_01,Автотовары,60129647149,17179949249,0,0.965,0.955,landsail lsv88 195/80 r15 106s летняя,landsail lsv88 шины летние 195/80  r15 106s
label0_models_say_match,fold_03,Товары для животных,549755928504,317827640743,0,0.968,0.951,fiory / песок для птиц grit lemon лимон 1кг,fiory песок для птиц grit lemon лимон 1 кг
label0_models_say_match,fold_02,Бытовая химия,498216283831,343597528343,0,0.925,0.995,"средство для мытья пола grass floor wash нейтральное, концентрат, 5 л",grass / средство для мытья пола нейтральное floor wash 5л
label0_models_say_match,fold_01,Электроника,532576081910,154618868440,0,0.925,0.995,most / сетевой фильтр arg 3м (6 розеток) белый,сетевой фильтр most arg 3м (6 розеток) белый
label0_models_say_match,fold_01,Бытовая химия,360777304097,412316870582,0,0.948,0.972,ушастый нянь / гель для стирки,гель для стирки ушастый нянь 750 мл
label0_models_say_match,fold_03,Красота и гигиена,137439012956,111669264363,0,0.932,0.987,mukunghwa / зубная паста classic white отбеливающая двойного действия с микрогранулами с ароматом мяты 110 г,"mukunghwa зубная паста отбеливающая мята и ментол двойного действия с микрогранулами classic white, 110 г"
label0_models_say_match,fold_04,Бытовая химия,292057865413,644245102248,0,0.977,0.943,"капсулы для посудомоечной машины fairy ""platinum. all in 1. лимон"", 50шт., 8001841748412",капсулы для посудомоечных машин fairy platinum all in one лимон 50 шт
label0_models_say_match,fold_01,Строительство и ремонт,206158504790,266288012635,0,0.98,0.939,фреза угловая левая 0014j hss,фреза угловая левая 0014j hss для станка 100g2
label0_models_say_match,fold_01,Детские товары,180388733817,197568623954,0,0.986,0.933,"конструктор сити отпуск в доме на колесах, 10283",geniales / конструктор city - отпуск в доме на колесах
label0_models_say_match,fold_03,Красота и гигиена,86082,283467961942,0,0.96,0.959,рецепты бабушки агафьи аптечка агафьи маска-сияние для лица витаминная 100 мл,аптечка агафьи витаминная маска-сияние для лица для всех типов кожи 100мл
label0_models_say_match,fold_04,Бытовая техника,481036496208,309237742463,0,0.939,0.98,zipbaza / петля люка для стиральной машины electrolux 1327662001,петля для стиральной машины electrolux электролюкс 1327662001 (1327662)
label0_models_say_match,fold_03,Музыкальные инструменты,575525648084,532575984428,0,0.996,0.923,"000068uset new pst 5 universal set комплект тарелок 14""/16""/20"", paiste","комплект тарелок 14""/16""/20"" paiste 000068uset new pst 5 universal set комплект тарелок 14""/16""/20"""
