fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_02,Детские товары,257698065512,652835110649,0,0.944,0.948,"автоград машина «пожарная», стреляет водой, русская озвучка, световые и звуковые эффекты","машина пожарная , стреляет водой, русская озвучка, световые и звуковые эффекты"
fold_02,Спорт и отдых,257698068617,94489293868,1,0.331,0.268,"защита груди boybo размер s, цвет белый","boybo / защита груди boybo размер m, цвет белый"
fold_02,Одежда,257698091911,790274024128,1,0.331,0.1,"платье женское ,пайетки блестки на праздник",платье fresh blossom
fold_02,Бытовая техника,257698097932,17179929030,0,0.954,0.987,плита газовая лада nova rg 24042 w белый (полный г/к),плита газовая лада nova rg 24042 w белый (новая)
fold_02,Красота и гигиена,257698128357,214748450769,1,0.319,0.263,"зеркало настольное, зеркальная поверхность 11,5 x 14,5 см, цвет серебристый","без бренда зеркало настольное, зеркальная поверхность 15 × 17,5 см, цвет серебристый"
fold_02,Спорт и отдых,257698158733,80921,0,0.922,0.95,"now / now zinc picolinate, цинк пиколинат 50 мг - 60 капсул",цинк пиколинат now zinc picolinate 50 mg - 60 veg capsules
fold_02,Дом и сад,266287999969,60129577562,1,0.315,0.561,семена цветов лобелия голубой бриз / по 2 уп,"семена all4you / семена цветов лобелия клубневая 0,2г"
fold_02,Музыкальные инструменты,266288023185,34359814261,1,0.273,0.063,"лаг барабана, односторонний, 25мм, ldrums tl01-025scr","лаг барабана, односторонний, 38мм, ldrums tl01-038scr"
fold_02,Мебель,266288029767,730144449729,1,0.232,0.421,"solarius кровать односпальная классика из массива сосны с реечным основанием, 200х80 см (габариты 210х90), цвет черного оникса","кровать односпальная классика из массива сосны с реечным основанием, 190х80 см (габариты 200х90), цвет черного оникса"
fold_02,Ювелирные изделия,266288033934,498216315829,1,0.273,0.59,"адамас браслет адамас, красное золото, 585 проба",браслет женский из красного золота 585 пробы адамас на руку
fold_02,Бытовая химия,266288068472,249108212209,0,0.95,0.67,nobrand экокиллер универсальное эффективное средство для борьбы с насекомыми 500 мл,"экокиллер универсальное эффективное средство для борьбы с тараканами на основе диатомита, 500мл"
fold_02,Ювелирные изделия,274877960817,833223792448,1,0.346,0.579,585gold серьги ювелирные серебро оксидированное 925 пробы,diamant / серьги серебро 925 пробы висячие ювелирные
fold_02,Продукты питания,274877963132,292057901028,1,0.308,0.041,"чай листовой. aroma. чайный купаж ""русский""","aroma / пуэр вишневый (китай), 100гр"
fold_02,Детские товары,274877965511,94489375517,0,0.964,0.984,мягкая игрушка budi basa ks22-193 кот басик с сердцем из фетра 22 см,"budi basa / мягкая игрушка кот басик с сердцем из фетра, 22 см"
fold_02,Товары для животных,274877970186,352187390480,0,0.958,0.612,alphapet superpremium adult сухой корм для взрослых собак средних пород с говядиной и потрошками 7кг х 1 шт,alphapet superpremium сухой корм для взрослых собак средних пород (с говядиной и потрошками) 7 кг
fold_02,Электроника,274878015340,644245211153,1,0.282,0.505,аккумуляторная батарея для apple iphone 13 mini,ragex / аккумулятор для телефона iphone 13 mini
fold_02,Бытовая техника,274878031674,386547201486,0,0.967,0.983,"akel / мини-печь akel af-730, 1300 вт, 36 л, черная","akel мини-печь 4680009640542, черный"
fold_02,Хобби и творчество,274878045726,163208775903,1,0.172,0.15,"nobrand картина по номерам на холсте с подрамником «леопард», 40 х 30 см",алмазная мозаика на подрамнике с полным заполнением грациозный леопард 40х50см
fold_02,Галантерея и аксессуары,274878048596,214748442442,1,0.396,0.598,1я улица / значок для портфеля и одежды со смешными картинка,"значок ""не беси"", металлический, закатной,  56 мм"
